id,mo,day,yr,time,rookery,rkname,island,sex,wgt,tagmark,tagno,sheared,tagged,handled,plen
344,8,30,1957,1600,8,POL,1,F,5.8,U,0     N,N,N,N,
345,8,30,1957,1600,8,POL,1,F,8.3,U,0     N,N,N,N,
346,8,30,1957,1600,8,POL,1,F,5.6,F,0     N,N,N,N,
347,8,30,1957,1600,8,POL,1,F,10,U,0     N,N,N,N,
348,8,30,1957,1600,8,POL,1,F,9,U,0     N,N,N,N,
349,8,30,1957,1600,8,POL,1,F,10.6,U,0     N,N,N,N,
350,8,30,1957,1600,8,POL,1,F,4.9,F,0     N,N,N,N,
351,8,30,1957,1600,8,POL,1,F,7.4,U,0     N,N,N,N,
352,8,30,1957,1600,8,POL,1,F,7.1,U,0     N,N,N,N,
353,8,30,1957,1600,8,POL,1,F,6.9,U,0     N,N,N,N,
354,8,30,1957,1600,8,POL,1,F,9.4,F,0     N,N,N,N,
355,8,30,1957,1600,8,POL,1,F,9.2,U,0     N,N,N,N,
356,8,30,1957,1600,8,POL,1,F,8,U,0     N,N,N,N,
357,8,30,1957,1600,8,POL,1,F,8.5,U,0     N,N,N,N,
358,8,30,1957,1600,8,POL,1,F,6.2,F,0     N,N,N,N,
359,8,30,1957,1600,8,POL,1,F,9.5,U,0     N,N,N,N,
360,8,30,1957,1600,8,POL,1,F,7.2,F,0     N,N,N,N,
361,8,30,1957,1600,8,POL,1,F,9.8,U,0     N,N,N,N,
362,8,30,1957,1600,8,POL,1,F,8.3,F,0     N,N,N,N,
363,8,30,1957,1600,8,POL,1,F,10.7,U,0     N,N,N,N,
364,8,30,1957,1600,8,POL,1,F,6.1,F,0     N,N,N,N,
365,8,30,1957,1600,8,POL,1,F,6.7,U,0     N,N,N,N,
366,8,30,1957,1600,8,POL,1,F,7.3,F,0     N,N,N,N,
367,8,30,1957,1600,8,POL,1,F,7.3,U,0     N,N,N,N,
368,8,30,1957,1600,8,POL,1,F,10,F,0     N,N,N,N,
369,8,30,1957,1600,8,POL,1,F,7.4,U,0     N,N,N,N,
370,8,30,1957,1600,8,POL,1,F,8.8,F,0     N,N,N,N,
371,8,30,1957,1600,8,POL,1,F,10.4,U,0     N,N,N,N,
372,8,30,1957,1600,8,POL,1,F,9.6,F,0     N,N,N,N,
373,8,30,1957,1600,8,POL,1,F,9,U,0     N,N,N,N,
374,8,30,1957,1600,8,POL,1,F,5.6,F,0     N,N,N,N,
375,8,30,1957,1600,8,POL,1,F,6.9,U,0     N,N,N,N,
376,8,30,1957,1600,8,POL,1,F,6.4,F,0     N,N,N,N,
377,8,30,1957,1600,8,POL,1,F,4.1,U,0     N,N,N,N,
378,8,30,1957,1600,8,POL,1,F,7.1,F,0     N,N,N,N,
379,8,30,1957,1600,8,POL,1,F,6.7,U,0     N,N,N,N,
380,8,30,1957,1600,8,POL,1,F,7.3,F,0     N,N,N,N,
381,8,30,1957,1600,8,POL,1,F,3.8,U,0     N,N,N,N,
382,8,30,1957,1600,8,POL,1,F,8.8,F,0     N,N,N,N,
383,8,30,1957,1600,8,POL,1,F,8.5,U,0     N,N,N,N,
384,8,30,1957,1600,8,POL,1,F,6,F,0     N,N,N,N,
385,8,30,1957,1600,8,POL,1,F,6.1,U,0     N,N,N,N,
386,8,30,1957,1600,8,POL,1,F,6.7,F,0     N,N,N,N,
387,8,30,1957,1600,8,POL,1,F,8.7,U,0     N,N,N,N,
388,8,30,1957,1600,8,POL,1,F,7,F,0     N,N,N,N,
389,8,30,1957,1600,8,POL,1,F,7.5,U,0     N,N,N,N,
390,8,30,1957,1600,8,POL,1,F,9.3,F,0     N,N,N,N,
391,8,30,1957,1600,8,POL,1,F,5.5,U,0     N,N,N,N,
392,8,30,1957,1600,8,POL,1,F,7.8,F,0     N,N,N,N,
393,8,30,1957,1600,8,POL,1,F,6.8,U,0     N,N,N,N,
394,8,30,1957,1600,8,POL,1,F,8.6,F,0     N,N,N,N,
395,8,30,1957,1600,8,POL,1,F,4.8,U,0     N,N,N,N,
396,8,30,1957,1600,8,POL,1,F,7.3,F,0     N,N,N,N,
397,8,30,1957,1600,8,POL,1,F,9.6,U,0     N,N,N,N,
398,8,30,1957,1600,8,POL,1,F,5.9,F,0     N,N,N,N,
399,8,30,1957,1600,8,POL,1,F,8.6,U,0     N,N,N,N,
400,8,30,1957,1600,8,POL,1,F,6.7,F,0     N,N,N,N,
401,8,30,1957,1600,8,POL,1,F,5.1,U,0     N,N,N,N,
402,8,30,1957,1600,8,POL,1,F,5.7,F,0     N,N,N,N,
403,8,30,1957,1600,8,POL,1,F,7.6,U,0     N,N,N,N,
404,8,30,1957,1600,8,POL,1,F,6.5,F,0     N,N,N,N,
405,8,30,1957,1600,8,POL,1,F,8.2,U,0     N,N,N,N,
406,8,30,1957,1600,8,POL,1,F,8.4,F,0     N,N,N,N,
407,8,30,1957,1600,8,POL,1,F,9.9,U,0     N,N,N,N,
408,8,30,1957,1600,8,POL,1,F,6.9,F,0     N,N,N,N,
409,8,30,1957,1600,8,POL,1,F,7.3,U,0     N,N,N,N,
410,8,30,1957,1600,8,POL,1,F,7.6,F,0     N,N,N,N,
411,8,30,1957,1600,8,POL,1,F,10,U,0     N,N,N,N,
412,8,30,1957,1600,8,POL,1,F,8.9,F,0     N,N,N,N,
413,8,30,1957,1600,8,POL,1,F,6.2,U,0     N,N,N,N,
414,8,30,1957,1600,8,POL,1,F,6,F,0     N,N,N,N,
415,8,30,1957,1600,8,POL,1,F,4.4,U,0     N,N,N,N,
416,8,30,1957,1600,8,POL,1,F,7,F,0     N,N,N,N,
417,8,30,1957,1600,8,POL,1,F,8.2,U,0     N,N,N,N,
418,8,30,1957,1600,8,POL,1,F,6.9,F,0     N,N,N,N,
419,8,30,1957,1600,8,POL,1,F,5,U,0     N,N,N,N,
420,8,30,1957,1600,8,POL,1,F,5.3,F,0     N,N,N,N,
421,8,30,1957,1600,8,POL,1,F,4.1,U,0     N,N,N,N,
422,8,30,1957,1600,8,POL,1,F,9.1,F,0     N,N,N,N,
423,8,30,1957,1600,8,POL,1,F,9.6,U,0     N,N,N,N,
424,8,30,1957,1600,8,POL,1,F,7.9,F,0     N,N,N,N,
425,8,30,1957,1600,8,POL,1,F,8.5,U,0     N,N,N,N,
426,8,30,1957,1600,8,POL,1,F,6.8,F,0     N,N,N,N,
427,8,30,1957,1600,8,POL,1,F,8.5,U,0     N,N,N,N,
428,8,30,1957,1600,8,POL,1,F,8.9,F,0     N,N,N,N,
429,8,30,1957,1600,8,POL,1,F,8.9,U,0     N,N,N,N,
430,8,30,1957,1600,8,POL,1,F,6.1,F,0     N,N,N,N,
431,8,30,1957,1600,8,POL,1,F,7,U,0     N,N,N,N,
432,8,30,1957,1600,8,POL,1,F,7.6,F,0     N,N,N,N,
433,8,30,1957,1600,8,POL,1,F,4.8,U,0     N,N,N,N,
434,8,30,1957,1600,8,POL,1,F,5.9,F,0     N,N,N,N,
435,8,30,1957,1600,8,POL,1,F,8.1,U,0     N,N,N,N,
436,8,30,1957,1600,8,POL,1,F,7.1,F,0     N,N,N,N,
437,8,30,1957,1600,8,POL,1,F,8,F,0     N,N,N,N,
438,8,30,1957,1600,8,POL,1,F,8.7,F,0     N,N,N,N,
439,8,30,1957,1600,8,POL,1,F,7,F,0     N,N,N,N,
440,8,30,1957,1600,8,POL,1,F,8.4,F,0     N,N,N,N,
441,8,30,1957,1600,8,POL,1,F,4.6,F,0     N,N,N,N,
442,8,30,1957,1600,8,POL,1,F,9.6,F,0     N,N,N,N,
443,8,30,1957,1600,8,POL,1,F,7,F,0     N,N,N,N,
444,8,30,1957,1600,8,POL,1,F,10.4,F,0     N,N,N,N,
445,8,30,1957,1600,8,POL,1,M,11,U,0     N,N,N,N,
446,8,30,1957,1600,8,POL,1,M,7.2,F,0     N,N,N,N,
447,8,30,1957,1600,8,POL,1,M,7.2,U,0     N,N,N,N,
448,8,30,1957,1600,8,POL,1,M,8.4,F,0     N,N,N,N,
449,8,30,1957,1600,8,POL,1,M,5.6,U,0     N,N,N,N,
450,8,30,1957,1600,8,POL,1,M,10.1,F,0     N,N,N,N,
451,8,30,1957,1600,8,POL,1,M,7.3,U,0     N,N,N,N,
452,8,30,1957,1600,8,POL,1,M,9.4,F,0     N,N,N,N,
453,8,30,1957,1600,8,POL,1,M,8.6,U,0     N,N,N,N,
454,8,30,1957,1600,8,POL,1,M,7.6,F,0     N,N,N,N,
455,8,30,1957,1600,8,POL,1,M,8.3,U,0     N,N,N,N,
456,8,30,1957,1600,8,POL,1,M,8.7,F,0     N,N,N,N,
457,8,30,1957,1600,8,POL,1,M,8.1,U,0     N,N,N,N,
458,8,30,1957,1600,8,POL,1,M,8.9,F,0     N,N,N,N,
459,8,30,1957,1600,8,POL,1,M,8.4,U,0     N,N,N,N,
460,8,30,1957,1600,8,POL,1,M,9.4,F,0     N,N,N,N,
461,8,30,1957,1600,8,POL,1,M,5.4,U,0     N,N,N,N,
462,8,30,1957,1600,8,POL,1,M,5.8,F,0     N,N,N,N,
463,8,30,1957,1600,8,POL,1,M,11.2,U,0     N,N,N,N,
464,8,30,1957,1600,8,POL,1,M,9.3,F,0     N,N,N,N,
465,8,30,1957,1600,8,POL,1,M,13,U,0     N,N,N,N,
466,8,30,1957,1600,8,POL,1,M,9.4,F,0     N,N,N,N,
467,8,30,1957,1600,8,POL,1,M,6.3,U,0     N,N,N,N,
468,8,30,1957,1600,8,POL,1,M,8,F,0     N,N,N,N,
469,8,30,1957,1600,8,POL,1,M,8.8,U,0     N,N,N,N,
470,8,30,1957,1600,8,POL,1,M,7.5,F,0     N,N,N,N,
471,8,30,1957,1600,8,POL,1,M,12.4,U,0     N,N,N,N,
472,8,30,1957,1600,8,POL,1,M,7.3,F,0     N,N,N,N,
473,8,30,1957,1600,8,POL,1,M,10.2,U,0     N,N,N,N,
474,8,30,1957,1600,8,POL,1,M,7.1,F,0     N,N,N,N,
475,8,30,1957,1600,8,POL,1,M,7.7,U,0     N,N,N,N,
476,8,30,1957,1600,8,POL,1,M,6.2,F,0     N,N,N,N,
477,8,30,1957,1600,8,POL,1,M,12,U,0     N,N,N,N,
478,8,30,1957,1600,8,POL,1,M,7.2,F,0     N,N,N,N,
479,8,30,1957,1600,8,POL,1,M,8.6,U,0     N,N,N,N,
480,8,30,1957,1600,8,POL,1,M,6.2,F,0     N,N,N,N,
481,8,30,1957,1600,8,POL,1,M,6.9,U,0     N,N,N,N,
482,8,30,1957,1600,8,POL,1,M,9.6,F,0     N,N,N,N,
483,8,30,1957,1600,8,POL,1,M,9.9,U,0     N,N,N,N,
484,8,30,1957,1600,8,POL,1,M,5.3,F,0     N,N,N,N,
485,8,30,1957,1600,8,POL,1,M,6.5,U,0     N,N,N,N,
486,8,30,1957,1600,8,POL,1,M,12.8,F,0     N,N,N,N,
487,8,30,1957,1600,8,POL,1,M,3.7,U,0     N,N,N,N,
488,8,30,1957,1600,8,POL,1,M,5.3,F,0     N,N,N,N,
489,8,30,1957,1600,8,POL,1,M,8.1,U,0     N,N,N,N,
490,8,30,1957,1600,8,POL,1,M,8.8,F,0     N,N,N,N,
491,8,30,1957,1600,8,POL,1,M,12.5,U,0     N,N,N,N,
492,8,30,1957,1600,8,POL,1,M,5.3,F,0     N,N,N,N,
493,8,30,1957,1600,8,POL,1,M,7.6,U,0     N,N,N,N,
494,8,30,1957,1600,8,POL,1,M,6.6,F,0     N,N,N,N,
495,8,30,1957,1600,8,POL,1,M,5.7,U,0     N,N,N,N,
496,8,30,1957,1600,8,POL,1,M,9,F,0     N,N,N,N,
497,8,30,1957,1600,8,POL,1,M,6.8,U,0     N,N,N,N,
498,8,30,1957,1600,8,POL,1,M,8.9,F,0     N,N,N,N,
499,8,30,1957,1600,8,POL,1,M,5,U,0     N,N,N,N,
500,8,30,1957,1600,8,POL,1,M,7.2,F,0     N,N,N,N,
501,8,30,1957,1600,8,POL,1,M,6.1,U,0     N,N,N,N,
502,8,30,1957,1600,8,POL,1,M,6.4,F,0     N,N,N,N,
503,8,30,1957,1600,8,POL,1,M,10.2,U,0     N,N,N,N,
504,8,30,1957,1600,8,POL,1,M,10.8,F,0     N,N,N,N,
505,8,30,1957,1600,8,POL,1,M,9,U,0     N,N,N,N,
506,8,30,1957,1600,8,POL,1,M,5.5,F,0     N,N,N,N,
507,8,30,1957,1600,8,POL,1,M,7.4,U,0     N,N,N,N,
508,8,30,1957,1600,8,POL,1,M,10,F,0     N,N,N,N,
509,8,30,1957,1600,8,POL,1,M,7.3,U,0     N,N,N,N,
510,8,30,1957,1600,8,POL,1,M,4.9,F,0     N,N,N,N,
511,8,30,1957,1600,8,POL,1,M,4.5,U,0     N,N,N,N,
512,8,30,1957,1600,8,POL,1,M,9.6,F,0     N,N,N,N,
513,8,30,1957,1600,8,POL,1,M,5.9,U,0     N,N,N,N,
514,8,30,1957,1600,8,POL,1,M,9.8,F,0     N,N,N,N,
515,8,30,1957,1600,8,POL,1,M,9.2,U,0     N,N,N,N,
516,8,30,1957,1600,8,POL,1,M,7.2,F,0     N,N,N,N,
517,8,30,1957,1600,8,POL,1,M,9,U,0     N,N,N,N,
518,8,30,1957,1600,8,POL,1,M,7.1,F,0     N,N,N,N,
519,8,30,1957,1600,8,POL,1,M,11,U,0     N,N,N,N,
520,8,30,1957,1600,8,POL,1,M,4.5,F,0     N,N,N,N,
521,8,30,1957,1600,8,POL,1,M,12.1,U,0     N,N,N,N,
522,8,30,1957,1600,8,POL,1,M,12.4,F,0     N,N,N,N,
523,8,30,1957,1600,8,POL,1,M,8,U,0     N,N,N,N,
524,8,30,1957,1600,8,POL,1,M,9.2,F,0     N,N,N,N,
525,8,30,1957,1600,8,POL,1,M,5.7,U,0     N,N,N,N,
526,8,30,1957,1600,8,POL,1,M,6.5,F,0     N,N,N,N,
527,8,30,1957,1600,8,POL,1,M,6.9,U,0     N,N,N,N,
528,8,30,1957,1600,8,POL,1,M,5,F,0     N,N,N,N,
529,8,30,1957,1600,8,POL,1,M,8,U,0     N,N,N,N,
530,8,30,1957,1600,8,POL,1,M,5.2,F,0     N,N,N,N,
531,8,30,1957,1600,8,POL,1,M,5.9,U,0     N,N,N,N,
532,8,30,1957,1600,8,POL,1,M,6.6,F,0     N,N,N,N,
533,8,30,1957,1600,8,POL,1,M,10.6,U,0     N,N,N,N,
534,8,30,1957,1600,8,POL,1,M,9,F,0     N,N,N,N,
535,8,30,1957,1600,8,POL,1,M,6.1,U,0     N,N,N,N,
536,8,30,1957,1600,8,POL,1,M,8.4,F,0     N,N,N,N,
537,8,30,1957,1600,8,POL,1,M,5.9,U,0     N,N,N,N,
538,8,30,1957,1600,8,POL,1,M,8.4,F,0     N,N,N,N,
539,8,30,1957,1600,8,POL,1,M,12.6,U,0     N,N,N,N,
540,8,30,1957,1600,8,POL,1,M,6.2,F,0     N,N,N,N,
541,8,30,1957,1600,8,POL,1,M,6.3,U,0     N,N,N,N,
542,8,30,1957,1600,8,POL,1,M,7.2,F,0     N,N,N,N,
543,8,30,1957,1600,8,POL,1,M,8.9,U,0     N,N,N,N,
544,8,30,1957,1600,8,POL,1,M,6.4,F,0     N,N,N,N,
545,8,30,1957,1600,8,POL,1,M,7.9,U,0     N,N,N,N,
546,8,30,1957,1600,8,POL,1,M,6,F,0     N,N,N,N,
547,8,30,1957,1600,8,POL,1,M,7.4,U,0     N,N,N,N,
548,8,30,1957,1600,8,POL,1,M,7.3,F,0     N,N,N,N,
549,8,30,1957,1600,8,POL,1,M,10.3,U,0     N,N,N,N,
550,8,30,1957,1600,8,POL,1,M,5.1,F,0     N,N,N,N,
551,8,30,1957,1600,8,POL,1,M,10.1,U,0     N,N,N,N,
552,8,30,1957,1600,8,POL,1,M,6.2,F,0     N,N,N,N,
553,8,30,1957,1600,8,POL,1,M,9,U,0     N,N,N,N,
554,8,30,1957,1600,8,POL,1,M,5.2,F,0     N,N,N,N,
555,8,30,1957,1600,8,POL,1,M,9.9,U,0     N,N,N,N,
556,8,30,1957,1600,8,POL,1,M,9.3,F,0     N,N,N,N,
557,8,30,1957,1600,8,POL,1,M,9,U,0     N,N,N,N,
558,8,30,1957,1600,8,POL,1,M,4.8,F,0     N,N,N,N,
559,8,30,1957,1600,8,POL,1,M,6.2,U,0     N,N,N,N,
560,8,30,1957,1600,8,POL,1,M,6,F,0     N,N,N,N,
561,8,30,1957,1600,8,POL,1,M,5.6,U,0     N,N,N,N,
562,8,30,1957,1600,8,POL,1,M,8.9,F,0     N,N,N,N,
563,8,30,1957,1600,8,POL,1,M,8.4,U,0     N,N,N,N,
564,8,30,1957,1600,8,POL,1,M,6.2,F,0     N,N,N,N,
565,8,30,1957,1600,8,POL,1,M,9.8,U,0     N,N,N,N,
566,8,30,1957,1600,8,POL,1,M,5.5,F,0     N,N,N,N,
567,8,30,1957,1600,8,POL,1,M,6.7,U,0     N,N,N,N,
568,8,30,1957,1600,8,POL,1,M,8.2,F,0     N,N,N,N,
569,8,30,1957,1600,8,POL,1,M,10.7,U,0     N,N,N,N,
570,8,30,1957,1600,8,POL,1,M,7.4,F,0     N,N,N,N,
571,8,30,1957,1600,8,POL,1,M,6.8,U,0     N,N,N,N,
572,8,30,1957,1600,8,POL,1,M,5.7,F,0     N,N,N,N,
573,8,30,1957,1600,8,POL,1,M,8.7,U,0     N,N,N,N,
574,8,30,1957,1600,8,POL,1,M,9.2,F,0     N,N,N,N,
575,8,30,1957,1600,8,POL,1,M,8.5,U,0     N,N,N,N,
576,8,30,1957,1600,8,POL,1,M,9.4,F,0     N,N,N,N,
577,8,30,1957,1600,8,POL,1,M,12,U,0     N,N,N,N,
578,8,30,1957,1600,8,POL,1,M,7.4,F,0     N,N,N,N,
579,8,30,1957,1600,8,POL,1,M,11.2,U,0     N,N,N,N,
580,8,30,1957,1600,8,POL,1,M,7.6,F,0     N,N,N,N,
581,8,30,1957,1600,8,POL,1,M,6.9,U,0     N,N,N,N,
582,8,30,1957,1600,8,POL,1,M,10.1,F,0     N,N,N,N,
583,8,30,1957,1600,8,POL,1,M,8.9,U,0     N,N,N,N,
584,8,30,1957,1600,8,POL,1,M,7,F,0     N,N,N,N,
585,8,30,1957,1600,8,POL,1,M,4.4,U,0     N,N,N,N,
586,8,30,1957,1600,8,POL,1,M,6.8,F,0     N,N,N,N,
587,8,30,1957,1600,8,POL,1,M,9,U,0     N,N,N,N,
588,8,30,1957,1600,8,POL,1,M,6.1,F,0     N,N,N,N,
589,8,30,1957,1600,8,POL,1,M,8.2,U,0     N,N,N,N,
590,8,30,1957,1600,8,POL,1,M,8.5,F,0     N,N,N,N,
591,8,30,1957,1600,8,POL,1,M,8.1,U,0     N,N,N,N,
592,8,30,1957,1600,8,POL,1,M,9.4,F,0     N,N,N,N,
593,8,30,1957,1600,8,POL,1,M,6.4,U,0     N,N,N,N,
594,8,30,1957,1600,8,POL,1,M,8.1,F,0     N,N,N,N,
595,8,30,1957,1600,8,POL,1,M,12.8,U,0     N,N,N,N,
596,8,30,1957,1600,8,POL,1,M,5.7,F,0     N,N,N,N,
597,8,30,1957,1600,8,POL,1,M,10.2,U,0     N,N,N,N,
598,8,30,1957,1600,8,POL,1,M,8.7,F,0     N,N,N,N,
599,8,30,1957,1600,8,POL,1,M,7,U,0     N,N,N,N,
600,8,30,1957,1600,8,POL,1,M,11.6,U,0     N,N,N,N,
601,8,30,1957,1100,17,NEP,1,F,7.2,F,0     N,N,N,N,
602,8,30,1957,1100,17,NEP,1,F,7.9,U,0     N,N,N,N,
603,8,30,1957,1100,17,NEP,1,F,6.1,F,0     N,N,N,N,
604,8,30,1957,1100,17,NEP,1,F,6.5,U,0     N,N,N,N,
605,8,30,1957,1100,17,NEP,1,F,9.1,F,0     N,N,N,N,
606,8,30,1957,1100,17,NEP,1,F,10.3,U,0     N,N,N,N,
607,8,30,1957,1100,17,NEP,1,F,7.5,F,0     N,N,N,N,
608,8,30,1957,1100,17,NEP,1,F,7,U,0     N,N,N,N,
609,8,30,1957,1100,17,NEP,1,F,7.1,F,0     N,N,N,N,
610,8,30,1957,1100,17,NEP,1,F,5.3,U,0     N,N,N,N,
611,8,30,1957,1100,17,NEP,1,F,9.2,F,0     N,N,N,N,
612,8,30,1957,1100,17,NEP,1,F,7.6,U,0     N,N,N,N,
613,8,30,1957,1100,17,NEP,1,F,7.6,F,0     N,N,N,N,
614,8,30,1957,1100,17,NEP,1,F,8.4,U,0     N,N,N,N,
615,8,30,1957,1100,17,NEP,1,F,6.1,F,0     N,N,N,N,
616,8,30,1957,1100,17,NEP,1,F,9.4,U,0     N,N,N,N,
617,8,30,1957,1100,17,NEP,1,F,8.2,F,0     N,N,N,N,
618,8,30,1957,1100,17,NEP,1,F,10.2,U,0     N,N,N,N,
619,8,30,1957,1100,17,NEP,1,F,5.2,F,0     N,N,N,N,
620,8,30,1957,1100,17,NEP,1,F,7.6,U,0     N,N,N,N,
621,8,30,1957,1100,17,NEP,1,F,6.8,F,0     N,N,N,N,
622,8,30,1957,1100,17,NEP,1,F,7.2,U,0     N,N,N,N,
623,8,30,1957,1100,17,NEP,1,F,8.4,F,0     N,N,N,N,
624,8,30,1957,1100,17,NEP,1,F,7.1,U,0     N,N,N,N,
625,8,30,1957,1100,17,NEP,1,F,8.3,F,0     N,N,N,N,
626,8,30,1957,1100,17,NEP,1,F,9.1,U,0     N,N,N,N,
627,8,30,1957,1100,17,NEP,1,F,7.3,F,0     N,N,N,N,
628,8,30,1957,1100,17,NEP,1,F,8,U,0     N,N,N,N,
629,8,30,1957,1100,17,NEP,1,F,7.3,F,0     N,N,N,N,
630,8,30,1957,1100,17,NEP,1,F,6.1,U,0     N,N,N,N,
631,8,30,1957,1100,17,NEP,1,F,7,F,0     N,N,N,N,
632,8,30,1957,1100,17,NEP,1,F,9.6,U,0     N,N,N,N,
633,8,30,1957,1100,17,NEP,1,F,8,U,0     N,N,N,N,
634,8,30,1957,1100,17,NEP,1,F,7.8,U,0     N,N,N,N,
635,8,30,1957,1100,17,NEP,1,F,8.2,U,0     N,N,N,N,
636,8,30,1957,1100,17,NEP,1,F,9.4,U,0     N,N,N,N,
637,8,30,1957,1100,17,NEP,1,F,7.8,U,0     N,N,N,N,
638,8,30,1957,1100,17,NEP,1,F,7.6,U,0     N,N,N,N,
639,8,30,1957,1100,17,NEP,1,F,9.3,U,0     N,N,N,N,
640,8,30,1957,1100,17,NEP,1,F,5.4,U,0     N,N,N,N,
641,8,30,1957,1100,17,NEP,1,F,5.5,U,0     N,N,N,N,
642,8,30,1957,1100,17,NEP,1,F,8.5,U,0     N,N,N,N,
643,8,30,1957,1100,17,NEP,1,F,9.4,U,0     N,N,N,N,
644,8,30,1957,1100,17,NEP,1,F,7.6,U,0     N,N,N,N,
645,8,30,1957,1100,17,NEP,1,F,8.1,U,0     N,N,N,N,
646,8,30,1957,1100,17,NEP,1,F,8,U,0     N,N,N,N,
647,8,30,1957,1100,17,NEP,1,F,9.2,U,0     N,N,N,N,
648,8,30,1957,1100,17,NEP,1,F,7.7,U,0     N,N,N,N,
649,8,30,1957,1100,17,NEP,1,F,7.8,U,0     N,N,N,N,
650,8,30,1957,1100,17,NEP,1,F,6.9,U,0     N,N,N,N,
651,8,30,1957,1100,17,NEP,1,F,8.1,U,0     N,N,N,N,
652,8,30,1957,1100,17,NEP,1,F,7.8,U,0     N,N,N,N,
653,8,30,1957,1100,17,NEP,1,F,11.7,U,0     N,N,N,N,
654,8,30,1957,1100,17,NEP,1,F,6.6,U,0     N,N,N,N,
655,8,30,1957,1100,17,NEP,1,F,9.7,U,0     N,N,N,N,
656,8,30,1957,1100,17,NEP,1,F,7.5,U,0     N,N,N,N,
657,8,30,1957,1100,17,NEP,1,F,5.1,U,0     N,N,N,N,
658,8,30,1957,1100,17,NEP,1,F,6,U,0     N,N,N,N,
659,8,30,1957,1100,17,NEP,1,F,7.4,U,0     N,N,N,N,
660,8,30,1957,1100,17,NEP,1,F,7.3,U,0     N,N,N,N,
661,8,30,1957,1100,17,NEP,1,F,6.9,U,0     N,N,N,N,
662,8,30,1957,1100,17,NEP,1,F,8.5,U,0     N,N,N,N,
663,8,30,1957,1100,17,NEP,1,F,8.3,U,0     N,N,N,N,
664,8,30,1957,1100,17,NEP,1,F,8.2,U,0     N,N,N,N,
665,8,30,1957,1100,17,NEP,1,F,9,U,0     N,N,N,N,
666,8,30,1957,1100,17,NEP,1,F,11.9,U,0     N,N,N,N,
667,8,30,1957,1100,17,NEP,1,F,6.3,U,0     N,N,N,N,
668,8,30,1957,1100,17,NEP,1,F,10.1,U,0     N,N,N,N,
669,8,30,1957,1100,17,NEP,1,F,12.1,U,0     N,N,N,N,
670,8,30,1957,1100,17,NEP,1,F,4.5,U,0     N,N,N,N,
671,8,30,1957,1100,17,NEP,1,F,8.3,U,0     N,N,N,N,
672,8,30,1957,1100,17,NEP,1,F,8.3,U,0     N,N,N,N,
673,8,30,1957,1100,17,NEP,1,F,10.5,U,0     N,N,N,N,
674,8,30,1957,1100,17,NEP,1,F,7.3,U,0     N,N,N,N,
675,8,30,1957,1100,17,NEP,1,F,7.3,U,0     N,N,N,N,
676,8,30,1957,1100,17,NEP,1,F,9.8,U,0     N,N,N,N,
677,8,30,1957,1100,17,NEP,1,F,7.3,U,0     N,N,N,N,
678,8,30,1957,1100,17,NEP,1,F,7.5,U,0     N,N,N,N,
679,8,30,1957,1100,17,NEP,1,F,6.5,U,0     N,N,N,N,
680,8,30,1957,1100,17,NEP,1,F,8.3,U,0     N,N,N,N,
681,8,30,1957,1100,17,NEP,1,F,9.6,U,0     N,N,N,N,
682,8,30,1957,1100,17,NEP,1,F,5.6,U,0     N,N,N,N,
683,8,30,1957,1100,17,NEP,1,F,7.1,U,0     N,N,N,N,
684,8,30,1957,1100,17,NEP,1,F,9.4,U,0     N,N,N,N,
685,8,30,1957,1100,17,NEP,1,F,6.7,U,0     N,N,N,N,
686,8,30,1957,1100,17,NEP,1,F,9.1,U,0     N,N,N,N,
687,8,30,1957,1100,17,NEP,1,F,6.2,U,0     N,N,N,N,
688,8,30,1957,1100,17,NEP,1,F,6.1,U,0     N,N,N,N,
689,8,30,1957,1100,17,NEP,1,F,8.9,U,0     N,N,N,N,
690,8,30,1957,1100,17,NEP,1,F,7.8,U,0     N,N,N,N,
691,8,30,1957,1100,17,NEP,1,F,8.1,U,0     N,N,N,N,
692,8,30,1957,1100,17,NEP,1,F,6.4,U,0     N,N,N,N,
693,8,30,1957,1100,17,NEP,1,F,9.6,U,0     N,N,N,N,
694,8,30,1957,1100,17,NEP,1,F,7,U,0     N,N,N,N,
695,8,30,1957,1100,17,NEP,1,F,6.4,U,0     N,N,N,N,
696,8,30,1957,1100,17,NEP,1,F,6.2,U,0     N,N,N,N,
697,8,30,1957,1100,17,NEP,1,F,8.2,U,0     N,N,N,N,
698,8,30,1957,1100,17,NEP,1,F,9.5,U,0     N,N,N,N,
699,8,30,1957,1100,17,NEP,1,F,5.7,U,0     N,N,N,N,
700,8,30,1957,1100,17,NEP,1,F,7.1,U,0     N,N,N,N,
701,8,30,1957,1100,17,NEP,1,F,7.7,U,0     N,N,N,N,
702,8,30,1957,1100,17,NEP,1,F,6,U,0     N,N,N,N,
703,8,30,1957,1100,17,NEP,1,F,9.1,U,0     N,N,N,N,
704,8,30,1957,1100,17,NEP,1,F,8.5,U,0     N,N,N,N,
705,8,30,1957,1100,17,NEP,1,F,5.6,U,0     N,N,N,N,
706,8,30,1957,1100,17,NEP,1,F,6.8,U,0     N,N,N,N,
707,8,30,1957,1100,17,NEP,1,F,7,U,0     N,N,N,N,
708,8,30,1957,1100,17,NEP,1,F,8.3,U,0     N,N,N,N,
709,8,30,1957,1100,17,NEP,1,F,7.2,U,0     N,N,N,N,
